time	bloc	trial	event
-0.011989	1	1	TS
5.997838	1	1	TE
7.001388	1	2	TS
31.265519	1	2	TE
32.293357	1	3	TS
38.018069	1	3	R
38.019662	1	3	C
40.250070	1	3	R
40.250413	1	3	C
40.602067	1	3	R
41.602106	1	3	R
41.603440	1	3	C
42.354152	1	3	R
42.562064	1	3	R
42.562317	1	3	C
42.746074	1	3	R
42.946057	1	3	R
43.138067	1	3	R
43.346058	1	3	R
43.570297	1	3	R
43.570653	1	3	C
43.818171	1	3	R
44.026063	1	3	R
44.226061	1	3	R
44.458268	1	3	R
44.458635	1	3	C
44.682070	1	3	R
44.898151	1	3	R
45.122072	1	3	R
45.346080	1	3	R
45.346326	1	3	C
45.570138	1	3	R
45.778140	1	3	R
45.994063	1	3	R
46.210089	1	3	R
46.210336	1	3	C
46.418326	1	3	R
46.634096	1	3	R
46.866117	1	3	R
47.098173	1	3	R
47.098531	1	3	C
47.322118	1	3	R
47.546151	1	3	R
47.770151	1	3	R
48.010083	1	3	R
48.010361	1	3	C
48.250086	1	3	R
50.234159	1	3	R
50.234514	1	3	C
50.434167	1	3	R
50.626092	1	3	R
50.818204	1	3	R
51.010078	1	3	R
51.210083	1	3	R
51.210393	1	3	C
51.418111	1	3	R
51.626174	1	3	R
51.818136	1	3	R
52.018179	1	3	R
52.018605	1	3	C
52.226166	1	3	R
52.426095	1	3	R
52.626105	1	3	R
52.850248	1	3	R
52.850580	1	3	C
53.050122	1	3	R
53.250269	1	3	R
53.442095	1	3	R
53.650098	1	3	R
53.650369	1	3	C
53.858100	1	3	R
54.074141	1	3	R
54.282301	1	3	R
54.490094	1	3	R
54.490343	1	3	C
54.722127	1	3	R
54.946113	1	3	R
55.170137	1	3	R
55.386105	1	3	R
55.386384	1	3	C
55.610111	1	3	R
55.842138	1	3	R
56.082193	1	3	R
56.306095	1	3	R
56.306356	1	3	C
56.530105	1	3	R
56.746117	1	3	R
56.978145	1	3	R
57.194111	1	3	R
57.194471	1	3	C
57.426107	1	3	R
57.674129	1	3	R
57.890098	1	3	R
58.106104	1	3	R
58.106351	1	3	C
58.314466	1	3	R
58.538180	1	3	R
58.770137	1	3	R
58.978179	1	3	R
58.978430	1	3	C
59.186130	1	3	R
59.394194	1	3	R
59.594227	1	3	R
59.794120	1	3	R
59.794372	1	3	C
60.002250	1	3	R
60.210179	1	3	R
60.386181	1	3	R
60.578152	1	3	R
60.786142	1	3	R
60.786440	1	3	C
60.994127	1	3	R
61.226130	1	3	R
61.442372	1	3	R
61.634129	1	3	R
61.634397	1	3	C
61.834111	1	3	R
62.034115	1	3	R
62.234089	1	3	R
62.294483	1	3	TE
62.442132	1	4	IET R
62.650112	1	4	IET R
63.299665	1	4	TS
73.302100	1	4	TE
74.311837	2	5	TS
77.234247	2	5	R
78.317755	2	5	TE
78.318594	2	5	MISS
78.642192	2	6	IET R
79.810305	2	6	IET R
80.026189	2	6	IET R
80.210228	2	6	IET R
80.402264	2	6	IET R
80.594189	2	6	IET R
80.770203	2	6	IET R
80.970204	2	6	IET R
81.186242	2	6	IET R
81.410199	2	6	IET R
81.610181	2	6	IET R
81.802276	2	6	IET R
81.994182	2	6	IET R
82.186173	2	6	IET R
82.386167	2	6	IET R
82.586231	2	6	IET R
82.810194	2	6	IET R
83.018239	2	6	IET R
83.226255	2	6	IET R
83.434219	2	6	IET R
83.658203	2	6	IET R
83.882219	2	6	IET R
84.098230	2	6	IET R
84.314477	2	6	IET R
84.538203	2	6	IET R
84.770211	2	6	IET R
84.986204	2	6	IET R
85.218197	2	6	IET R
85.442438	2	6	IET R
85.650199	2	6	IET R
85.866178	2	6	IET R
86.082298	2	6	IET R
86.306232	2	6	IET R
86.325629	2	6	TS
86.522211	2	6	R
86.746250	2	6	R
86.970467	2	6	R
87.210291	2	6	R
87.442267	2	6	R
87.666206	2	6	R
87.890240	2	6	R
88.114256	2	6	R
88.338271	2	6	R
88.570286	2	6	R
88.794218	2	6	R
89.026214	2	6	R
89.266202	2	6	R
89.498279	2	6	R
89.730255	2	6	R
89.962230	2	6	R
90.194340	2	6	R
90.326371	2	6	TE
90.326893	2	6	C
90.327007	2	6	HIT
90.450193	2	7	IET R
90.698205	2	7	IET R
90.938571	2	7	IET R
91.170266	2	7	IET R
91.410209	2	7	IET R
91.666253	2	7	IET R
91.906341	2	7	IET R
92.130272	2	7	IET R
92.362242	2	7	IET R
92.578265	2	7	IET R
92.802236	2	7	IET R
93.010283	2	7	IET R
93.234347	2	7	IET R
93.378219	2	7	IET R
93.618385	2	7	IET R
93.834344	2	7	IET R
94.018233	2	7	IET R
94.242276	2	7	IET R
94.442235	2	7	IET R
94.658221	2	7	IET R
94.874244	2	7	IET R
95.082401	2	7	IET R
95.314222	2	7	IET R
95.538354	2	7	IET R
95.746300	2	7	IET R
95.970382	2	7	IET R
96.186247	2	7	IET R
96.594217	2	7	IET R
96.826313	2	7	IET R
97.058337	2	7	IET R
97.298363	2	7	IET R
97.618218	2	7	IET R
97.938288	2	7	IET R
98.334416	2	7	TS
98.401376	2	7	R
98.762476	2	7	R
98.962281	2	7	R
99.170286	2	7	R
99.394249	2	7	R
99.626344	2	7	R
99.938275	2	7	R
100.146222	2	7	R
100.338286	2	7	R
100.546241	2	7	R
100.746245	2	7	R
100.954239	2	7	R
101.154231	2	7	R
101.370278	2	7	R
101.570246	2	7	R
101.786308	2	7	R
102.010254	2	7	R
102.234308	2	7	R
102.335972	2	7	TE
102.336473	2	7	C
102.336590	2	7	HIT
102.450256	2	8	IET R
102.666263	2	8	IET R
102.898258	2	8	IET R
103.114351	2	8	IET R
103.330263	2	8	IET R
103.554291	2	8	IET R
103.778271	2	8	IET R
104.002363	2	8	IET R
104.226285	2	8	IET R
104.466407	2	8	IET R
