time	x_norm	y_norm
0.000000	0.938	0.930
0.010463	0.937	0.934
0.020926	0.934	0.935
0.031389	0.934	0.935
0.041852	0.934	0.935
0.052315	0.932	0.934
0.062778	0.932	0.934
0.073241	0.931	0.933
0.083704	0.930	0.935
0.094167	0.930	0.934
0.104630	0.930	0.936
0.115093	0.930	0.937
0.125556	0.929	0.938
0.136019	0.930	0.937
0.146482	0.930	0.936
0.156945	0.930	0.937
0.167408	0.931	0.937
0.177871	0.930	0.938
0.188334	0.930	0.938
0.198797	0.927	0.934
0.209260	0.885	0.887
0.219723	0.785	0.772
0.230187	0.670	0.645
0.240650	0.578	0.552
0.251113	0.536	0.490
0.261576	0.536	0.475
0.272039	0.544	0.469
0.282502	0.545	0.473
0.292965	0.547	0.478
0.303428	0.549	0.479
0.313891	0.550	0.479
0.324354	0.552	0.481
0.334817	0.553	0.485
0.345280	0.554	0.487
0.355743	0.555	0.486
0.366206	0.555	0.486
0.376669	0.556	0.486
0.387132	0.556	0.487
0.397595	0.542	0.484
0.408058	0.484	0.464
0.418521	0.420	0.457
0.428984	0.393	0.458
0.439447	0.387	0.461
0.449910	0.388	0.459
0.460373	0.387	0.458
0.470836	0.386	0.462
0.481299	0.388	0.464
0.491763	0.388	0.464
0.502226	0.389	0.464
0.512689	0.389	0.467
0.523152	0.389	0.468
0.533615	0.389	0.469
0.544078	0.389	0.472
0.554541	0.389	0.473
0.565004	0.389	0.475
0.575467	0.390	0.477
0.585930	0.387	0.477
0.596393	0.374	0.481
0.606856	0.367	0.486
0.617319	0.366	0.487
0.627782	0.366	0.487
0.638245	0.365	0.488
0.648708	0.366	0.490
0.659171	0.365	0.491
0.669634	0.365	0.491
0.680097	0.365	0.491
0.690560	0.364	0.495
0.701023	0.364	0.494
0.711486	0.365	0.496
0.721949	0.364	0.498
0.732412	0.364	0.500
0.742875	0.364	0.501
0.753339	0.362	0.503
0.763802	0.362	0.502
0.774265	0.363	0.504
0.784728	0.364	0.504
0.795191	0.361	0.508
0.805654	0.362	0.507
0.816117	0.381	0.504
0.826580	0.416	0.498
0.837043	0.437	0.493
0.847506	0.440	0.492
0.857969	0.438	0.495
0.868432	0.438	0.503
0.878895	0.437	0.503
0.889358	0.436	0.504
0.899821	0.436	0.502
0.910284	0.436	0.503
0.920747	0.436	0.505
0.931210	0.435	0.506
0.941673	0.434	0.507
0.952136	0.434	0.508
0.962599	0.435	0.509
0.973062	0.434	0.508
0.983525	0.433	0.510
0.993988	0.434	0.510
1.004451	0.434	0.509
1.014915	0.435	0.510
1.025378	0.435	0.510
1.035841	0.434	0.510
1.046304	0.434	0.511
1.056767	0.435	0.511
1.067230	0.435	0.513
1.077693	0.435	0.513
1.088156	0.435	0.512
1.098619	0.436	0.513
1.109082	0.437	0.513
1.119545	0.436	0.515
1.130008	0.435	0.516
1.140471	0.442	0.513
1.150934	0.473	0.511
1.161397	0.516	0.507
1.171860	0.530	0.506
1.182323	0.531	0.505
1.192786	0.530	0.505
1.203249	0.529	0.509
1.213712	0.529	0.508
1.224175	0.528	0.509
1.234638	0.529	0.508
1.245101	0.529	0.509
1.255564	0.528	0.510
1.266027	0.528	0.510
1.276491	0.528	0.512
1.286954	0.528	0.512
1.297417	0.528	0.511
1.307880	0.528	0.511
1.318343	0.528	0.512
1.328806	0.527	0.512
1.339269	0.528	0.512
1.349732	0.518	0.511
1.360195	0.488	0.508
1.370658	0.458	0.507
1.381121	0.449	0.507
1.391584	0.449	0.506
1.402047	0.449	0.506
1.412510	0.448	0.508
1.422973	0.448	0.508
1.433436	0.449	0.509
1.443899	0.449	0.510
1.454362	0.449	0.511
1.464825	0.450	0.509
1.475288	0.450	0.510
1.485751	0.451	0.509
1.496214	0.451	0.509
1.506677	0.450	0.508
1.517140	0.451	0.509
1.527603	0.451	0.509
1.538067	0.450	0.507
1.548530	0.451	0.510
1.558993	0.451	0.511
1.569456	0.451	0.509
1.579919	0.452	0.509
1.590382	0.451	0.509
1.600845	0.450	0.509
1.611308	0.433	0.508
1.621771	0.421	0.509
1.632234	0.420	0.511
1.642697	0.420	0.509
1.653160	0.420	0.506
1.663623	0.419	0.507
1.674086	0.419	0.510
1.684549	0.419	0.511
1.695012	0.419	0.512
1.705475	0.420	0.513
1.715938	0.419	0.512
1.726401	0.419	0.512
1.736864	0.419	0.512
1.747327	0.418	0.513
1.757790	0.419	0.514
1.768253	0.443	0.509
1.778716	0.499	0.506
1.789179	0.538	0.503
1.799643	0.550	0.501
1.810106	0.549	0.500
1.820569	0.548	0.502
1.831032	0.550	0.505
1.841495	0.549	0.504
1.851958	0.549	0.505
1.862421	0.549	0.507
1.872884	0.549	0.510
1.883347	0.548	0.507
1.893810	0.550	0.509
1.904273	0.550	0.507
1.914736	0.550	0.510
1.925199	0.550	0.509
1.935662	0.550	0.510
1.946125	0.550	0.510
1.956588	0.550	0.509
1.967051	0.551	0.508
1.977514	0.550	0.508
1.987977	0.551	0.509
1.998440	0.551	0.508
2.008903	0.551	0.510
2.019366	0.551	0.508
2.029829	0.551	0.509
2.040292	0.551	0.507
2.050755	0.553	0.506
2.061219	0.573	0.504
2.071682	0.598	0.503
2.082145	0.611	0.500
2.092608	0.611	0.501
2.103071	0.611	0.501
